Ref,Val,Package,PosX,PosY,Rot,Side
"C1381","0.6x0.3","C_passive",164.000000,-36.000000,0.000000,top
"C1382","0.6x0.3","C_passive",164.000000,-44.000000,0.000000,top
"C1383","0.6x0.3","C_passive",164.000000,-52.000000,0.000000,top
"C1384","0.6x0.3","C_passive",164.000000,-60.000000,0.000000,top
"C1385","0.6x0.3","C_passive",164.000000,-68.000000,0.000000,top
"C1386","0.6x0.3","C_passive",164.000000,-76.000000,0.000000,top
"C1387","0.6x0.3","C_passive",164.000000,-84.000000,0.000000,top
"C1388","0.6x0.3","C_passive",164.000000,-92.000000,0.000000,top
"C1389","0.6x0.3","C_passive",164.000000,-100.000000,0.000000,top
"C1390","0.6x0.3","C_passive",164.000000,-108.000000,0.000000,top
"C1391","0.6x0.3","C_passive",164.000000,-116.000000,0.000000,top
"C1392","0.6x0.3","C_passive",164.000000,-124.000000,0.000000,top
"C1393","0.6x0.3","C_passive",164.000000,-204.000000,0.000000,top
"C1394","0.6x0.3","C_passive",164.000000,-212.000000,0.000000,top
"C1395","0.6x0.3","C_passive",164.000000,-220.000000,0.000000,top
"C1396","0.6x0.3","C_passive",164.000000,-228.000000,0.000000,top
"C1397","0.6x0.3","C_passive",164.000000,-236.000000,0.000000,top
"C1398","0.6x0.3","C_passive",164.000000,-244.000000,0.000000,top
"C1399","0.6x0.3","C_passive",164.000000,-252.000000,0.000000,top
"C1400","0.6x0.3","C_passive",164.000000,-260.000000,0.000000,top
"C1401","0.6x0.3","C_passive",164.000000,-268.000000,0.000000,top
"C1402","0.6x0.3","C_passive",164.000000,-276.000000,0.000000,top
"C1403","0.6x0.3","C_passive",164.000000,-284.000000,0.000000,top
"C1404","0.6x0.3","C_passive",164.000000,-292.000000,0.000000,top
"C1405","0.6x0.3","C_passive",164.000000,-300.000000,0.000000,top
"C1406","0.6x0.3","C_passive",164.000000,-308.000000,0.000000,top
"C1407","0.6x0.3","C_passive",164.000000,-316.000000,0.000000,top
"C1408","0.6x0.3","C_passive",164.000000,-324.000000,0.000000,top
"C1409","0.6x0.3","C_passive",164.000000,-332.000000,0.000000,top
"C1410","0.6x0.3","C_passive",172.000000,-12.000000,0.000000,top
"C1411","0.6x0.3","C_passive",172.000000,-20.000000,0.000000,top
"C1412","0.6x0.3","C_passive",172.000000,-28.000000,0.000000,top
"C1413","0.6x0.3","C_passive",172.000000,-36.000000,0.000000,top
"C1414","0.6x0.3","C_passive",172.000000,-44.000000,0.000000,top
"C1415","0.6x0.3","C_passive",172.000000,-52.000000,0.000000,top
"C1416","0.6x0.3","C_passive",172.000000,-60.000000,0.000000,top
"C1417","0.6x0.3","C_passive",172.000000,-68.000000,0.000000,top
"C1418","0.6x0.3","C_passive",172.000000,-76.000000,0.000000,top
"C1419","0.6x0.3","C_passive",172.000000,-84.000000,0.000000,top
"C1420","0.6x0.3","C_passive",172.000000,-92.000000,0.000000,top
"C1421","0.6x0.3","C_passive",172.000000,-100.000000,0.000000,top
"C1422","0.6x0.3","C_passive",172.000000,-108.000000,0.000000,top
"C1423","0.6x0.3","C_passive",172.000000,-116.000000,0.000000,top
"C1424","0.6x0.3","C_passive",172.000000,-124.000000,0.000000,top
"C1425","0.6x0.3","C_passive",172.000000,-132.000000,0.000000,top
"C1426","0.6x0.3","C_passive",172.000000,-140.000000,0.000000,top
"C1427","0.6x0.3","C_passive",172.000000,-148.000000,0.000000,top
"C1428","0.6x0.3","C_passive",172.000000,-156.000000,0.000000,top
"C1429","0.6x0.3","C_passive",172.000000,-164.000000,0.000000,top
"C1430","0.6x0.3","C_passive",172.000000,-172.000000,0.000000,top
"C1431","0.6x0.3","C_passive",172.000000,-180.000000,0.000000,top
"C1432","0.6x0.3","C_passive",172.000000,-188.000000,0.000000,top
"C1433","0.6x0.3","C_passive",172.000000,-204.000000,0.000000,top
"C1434","0.6x0.3","C_passive",172.000000,-212.000000,0.000000,top
"C1435","0.6x0.3","C_passive",172.000000,-220.000000,0.000000,top
"C1436","0.6x0.3","C_passive",172.000000,-228.000000,0.000000,top
"C1437","0.6x0.3","C_passive",172.000000,-236.000000,0.000000,top
"C1438","0.6x0.3","C_passive",172.000000,-244.000000,0.000000,top
"C1439","0.6x0.3","C_passive",172.000000,-252.000000,0.000000,top
"C1440","0.6x0.3","C_passive",172.000000,-260.000000,0.000000,top
"C1441","0.6x0.3","C_passive",172.000000,-268.000000,0.000000,top
"C1442","0.6x0.3","C_passive",172.000000,-276.000000,0.000000,top
"C1443","0.6x0.3","C_passive",172.000000,-284.000000,0.000000,top
"C1444","0.6x0.3","C_passive",172.000000,-292.000000,0.000000,top
"C1445","0.6x0.3","C_passive",172.000000,-300.000000,0.000000,top
"C1446","0.6x0.3","C_passive",172.000000,-308.000000,0.000000,top
"C1447","0.6x0.3","C_passive",172.000000,-316.000000,0.000000,top
"C1448","0.6x0.3","C_passive",172.000000,-324.000000,0.000000,top
"C1449","0.6x0.3","C_passive",172.000000,-332.000000,0.000000,top
"C1450","0.6x0.3","C_passive",180.000000,-12.000000,0.000000,top
"C1451","0.6x0.3","C_passive",180.000000,-20.000000,0.000000,top
"C1452","0.6x0.3","C_passive",180.000000,-28.000000,0.000000,top
"C1453","0.6x0.3","C_passive",180.000000,-36.000000,0.000000,top
"C1454","0.6x0.3","C_passive",180.000000,-44.000000,0.000000,top
"C1455","0.6x0.3","C_passive",180.000000,-52.000000,0.000000,top
"C1456","0.6x0.3","C_passive",180.000000,-60.000000,0.000000,top
"C1457","0.6x0.3","C_passive",180.000000,-68.000000,0.000000,top
"C1458","0.6x0.3","C_passive",180.000000,-76.000000,0.000000,top
"C1459","0.6x0.3","C_passive",180.000000,-84.000000,0.000000,top
"C1460","0.6x0.3","C_passive",180.000000,-92.000000,0.000000,top
"C1461","0.6x0.3","C_passive",180.000000,-100.000000,0.000000,top
"C1462","0.6x0.3","C_passive",180.000000,-108.000000,0.000000,top
"C1463","0.6x0.3","C_passive",180.000000,-116.000000,0.000000,top
"C1464","0.6x0.3","C_passive",180.000000,-124.000000,0.000000,top
"C1465","0.6x0.3","C_passive",180.000000,-132.000000,0.000000,top
"C1466","0.6x0.3","C_passive",180.000000,-140.000000,0.000000,top
"C1467","0.6x0.3","C_passive",180.000000,-148.000000,0.000000,top
"C1468","0.6x0.3","C_passive",180.000000,-172.000000,0.000000,top
"C1469","0.6x0.3","C_passive",180.000000,-180.000000,0.000000,top
"C1470","0.6x0.3","C_passive",180.000000,-188.000000,0.000000,top
"C1471","0.6x0.3","C_passive",180.000000,-204.000000,0.000000,top
"C1472","0.6x0.3","C_passive",180.000000,-212.000000,0.000000,top
"C1473","0.6x0.3","C_passive",180.000000,-220.000000,0.000000,top
"C1474","0.6x0.3","C_passive",180.000000,-228.000000,0.000000,top
"C1475","0.6x0.3","C_passive",180.000000,-236.000000,0.000000,top
"C1476","0.6x0.3","C_passive",180.000000,-244.000000,0.000000,top
"C1477","0.6x0.3","C_passive",180.000000,-252.000000,0.000000,top
"C1478","0.6x0.3","C_passive",180.000000,-260.000000,0.000000,top
"C1479","0.6x0.3","C_passive",180.000000,-268.000000,0.000000,top
"C1480","0.6x0.3","C_passive",180.000000,-276.000000,0.000000,top
"C1481","0.6x0.3","C_passive",180.000000,-284.000000,0.000000,top
"C1482","0.6x0.3","C_passive",180.000000,-292.000000,0.000000,top
"C1483","0.6x0.3","C_passive",180.000000,-300.000000,0.000000,top
"C1484","0.6x0.3","C_passive",180.000000,-308.000000,0.000000,top
"C1485","0.6x0.3","C_passive",180.000000,-316.000000,0.000000,top
"C1486","0.6x0.3","C_passive",180.000000,-324.000000,0.000000,top
"C1487","0.6x0.3","C_passive",180.000000,-332.000000,0.000000,top
"C1488","0.6x0.3","C_passive",188.000000,-12.000000,0.000000,top
"C1489","0.6x0.3","C_passive",188.000000,-20.000000,0.000000,top
"C1490","0.6x0.3","C_passive",188.000000,-28.000000,0.000000,top
"C1491","0.6x0.3","C_passive",188.000000,-36.000000,0.000000,top
"C1492","0.6x0.3","C_passive",188.000000,-44.000000,0.000000,top
"C1493","0.6x0.3","C_passive",188.000000,-52.000000,0.000000,top
"C1494","0.6x0.3","C_passive",188.000000,-60.000000,0.000000,top
"C1495","0.6x0.3","C_passive",188.000000,-68.000000,0.000000,top
"C1496","0.6x0.3","C_passive",188.000000,-76.000000,0.000000,top
"C1497","0.6x0.3","C_passive",188.000000,-84.000000,0.000000,top
"C1498","0.6x0.3","C_passive",188.000000,-92.000000,0.000000,top
"C1499","0.6x0.3","C_passive",188.000000,-100.000000,0.000000,top
"C1500","0.6x0.3","C_passive",188.000000,-108.000000,0.000000,top
"C1501","0.6x0.3","C_passive",188.000000,-116.000000,0.000000,top
"C1502","0.6x0.3","C_passive",188.000000,-124.000000,0.000000,top
"C1503","0.6x0.3","C_passive",188.000000,-132.000000,0.000000,top
"C1504","0.6x0.3","C_passive",188.000000,-140.000000,0.000000,top
"C1505","0.6x0.3","C_passive",188.000000,-148.000000,0.000000,top
"C1506","0.6x0.3","C_passive",188.000000,-172.000000,0.000000,top
"C1507","0.6x0.3","C_passive",188.000000,-180.000000,0.000000,top
"C1508","0.6x0.3","C_passive",188.000000,-188.000000,0.000000,top
"C1509","0.6x0.3","C_passive",188.000000,-204.000000,0.000000,top
"C1510","0.6x0.3","C_passive",188.000000,-212.000000,0.000000,top
"C1511","0.6x0.3","C_passive",188.000000,-220.000000,0.000000,top
"C1512","0.6x0.3","C_passive",188.000000,-228.000000,0.000000,top
"C1513","0.6x0.3","C_passive",188.000000,-236.000000,0.000000,top
"C1514","0.6x0.3","C_passive",188.000000,-244.000000,0.000000,top
"C1515","0.6x0.3","C_passive",188.000000,-252.000000,0.000000,top
"C1516","0.6x0.3","C_passive",188.000000,-260.000000,0.000000,top
"C1517","0.6x0.3","C_passive",188.000000,-268.000000,0.000000,top
"C1518","0.6x0.3","C_passive",188.000000,-276.000000,0.000000,top
"C1519","0.6x0.3","C_passive",188.000000,-284.000000,0.000000,top
"C1520","0.6x0.3","C_passive",188.000000,-292.000000,0.000000,top
"C1521","0.6x0.3","C_passive",188.000000,-300.000000,0.000000,top
"C1522","0.6x0.3","C_passive",188.000000,-308.000000,0.000000,top
"C1523","0.6x0.3","C_passive",188.000000,-316.000000,0.000000,top
"C1524","0.6x0.3","C_passive",188.000000,-324.000000,0.000000,top
"C1525","0.6x0.3","C_passive",188.000000,-332.000000,0.000000,top
"C1526","0.6x0.3","C_passive",196.000000,-12.000000,0.000000,top
"C1527","0.6x0.3","C_passive",196.000000,-20.000000,0.000000,top
"C1528","0.6x0.3","C_passive",196.000000,-28.000000,0.000000,top
"C1529","0.6x0.3","C_passive",196.000000,-36.000000,0.000000,top
"C1530","0.6x0.3","C_passive",196.000000,-44.000000,0.000000,top
"C1531","0.6x0.3","C_passive",196.000000,-52.000000,0.000000,top
"C1532","0.6x0.3","C_passive",196.000000,-60.000000,0.000000,top
"C1533","0.6x0.3","C_passive",196.000000,-68.000000,0.000000,top
"C1534","0.6x0.3","C_passive",196.000000,-76.000000,0.000000,top
"C1535","0.6x0.3","C_passive",196.000000,-84.000000,0.000000,top
"C1536","0.6x0.3","C_passive",196.000000,-92.000000,0.000000,top
"C1537","0.6x0.3","C_passive",196.000000,-100.000000,0.000000,top
"C1538","0.6x0.3","C_passive",196.000000,-108.000000,0.000000,top
"C1539","0.6x0.3","C_passive",196.000000,-116.000000,0.000000,top
"C1540","0.6x0.3","C_passive",196.000000,-124.000000,0.000000,top
"C1541","0.6x0.3","C_passive",196.000000,-132.000000,0.000000,top
"C1542","0.6x0.3","C_passive",196.000000,-188.000000,0.000000,top
"C1543","0.6x0.3","C_passive",196.000000,-196.000000,0.000000,top
"C1544","0.6x0.3","C_passive",196.000000,-204.000000,0.000000,top
"C1545","0.6x0.3","C_passive",196.000000,-212.000000,0.000000,top
"C1546","0.6x0.3","C_passive",196.000000,-220.000000,0.000000,top
"C1547","0.6x0.3","C_passive",196.000000,-228.000000,0.000000,top
"C1548","0.6x0.3","C_passive",196.000000,-236.000000,0.000000,top
"C1549","0.6x0.3","C_passive",196.000000,-244.000000,0.000000,top
"C1550","0.6x0.3","C_passive",196.000000,-252.000000,0.000000,top
"C1551","0.6x0.3","C_passive",196.000000,-260.000000,0.000000,top
"C1552","0.6x0.3","C_passive",196.000000,-268.000000,0.000000,top
"C1553","0.6x0.3","C_passive",196.000000,-276.000000,0.000000,top
"C1554","0.6x0.3","C_passive",196.000000,-284.000000,0.000000,top
"C1555","0.6x0.3","C_passive",196.000000,-292.000000,0.000000,top
"C1556","0.6x0.3","C_passive",196.000000,-300.000000,0.000000,top
"C1557","0.6x0.3","C_passive",196.000000,-308.000000,0.000000,top
"C1558","0.6x0.3","C_passive",196.000000,-316.000000,0.000000,top
"C1559","0.6x0.3","C_passive",196.000000,-324.000000,0.000000,top
"C1560","0.6x0.3","C_passive",196.000000,-332.000000,0.000000,top
"C1561","0.6x0.3","C_passive",204.000000,-12.000000,0.000000,top
"C1562","0.6x0.3","C_passive",204.000000,-20.000000,0.000000,top
"C1563","0.6x0.3","C_passive",204.000000,-28.000000,0.000000,top
"C1564","0.6x0.3","C_passive",204.000000,-36.000000,0.000000,top
"C1565","0.6x0.3","C_passive",204.000000,-44.000000,0.000000,top
"C1566","0.6x0.3","C_passive",204.000000,-52.000000,0.000000,top
"C1567","0.6x0.3","C_passive",204.000000,-60.000000,0.000000,top
"C1568","0.6x0.3","C_passive",204.000000,-68.000000,0.000000,top
"C1569","0.6x0.3","C_passive",204.000000,-76.000000,0.000000,top
"C1570","0.6x0.3","C_passive",204.000000,-84.000000,0.000000,top
"C1571","0.6x0.3","C_passive",204.000000,-92.000000,0.000000,top
"C1572","0.6x0.3","C_passive",204.000000,-100.000000,0.000000,top
"C1573","0.6x0.3","C_passive",204.000000,-108.000000,0.000000,top
"C1574","0.6x0.3","C_passive",204.000000,-116.000000,0.000000,top
"C1575","0.6x0.3","C_passive",204.000000,-124.000000,0.000000,top
"C1576","0.6x0.3","C_passive",204.000000,-132.000000,0.000000,top
"C1577","0.6x0.3","C_passive",204.000000,-188.000000,0.000000,top
"C1578","0.6x0.3","C_passive",204.000000,-196.000000,0.000000,top
"C1579","0.6x0.3","C_passive",204.000000,-204.000000,0.000000,top
"C1580","0.6x0.3","C_passive",204.000000,-212.000000,0.000000,top
"C1581","0.6x0.3","C_passive",204.000000,-220.000000,0.000000,top
"C1582","0.6x0.3","C_passive",204.000000,-228.000000,0.000000,top
"C1583","0.6x0.3","C_passive",204.000000,-236.000000,0.000000,top
"C1584","0.6x0.3","C_passive",204.000000,-244.000000,0.000000,top
"C1585","0.6x0.3","C_passive",204.000000,-252.000000,0.000000,top
"C1586","0.6x0.3","C_passive",204.000000,-260.000000,0.000000,top
"C1587","0.6x0.3","C_passive",204.000000,-268.000000,0.000000,top
"C1588","0.6x0.3","C_passive",204.000000,-276.000000,0.000000,top
"C1589","0.6x0.3","C_passive",204.000000,-284.000000,0.000000,top
"C1590","0.6x0.3","C_passive",204.000000,-292.000000,0.000000,top
"C1591","0.6x0.3","C_passive",204.000000,-300.000000,0.000000,top
"C1592","0.6x0.3","C_passive",204.000000,-308.000000,0.000000,top
"C1593","0.6x0.3","C_passive",204.000000,-316.000000,0.000000,top
"C1594","0.6x0.3","C_passive",204.000000,-324.000000,0.000000,top
"C1595","0.6x0.3","C_passive",204.000000,-332.000000,0.000000,top
"C1596","0.6x0.3","C_passive",212.000000,-12.000000,0.000000,top
"C1597","0.6x0.3","C_passive",212.000000,-20.000000,0.000000,top
"C1598","0.6x0.3","C_passive",212.000000,-28.000000,0.000000,top
"C1599","0.6x0.3","C_passive",212.000000,-36.000000,0.000000,top
"C1600","0.6x0.3","C_passive",212.000000,-44.000000,0.000000,top
"C1601","0.6x0.3","C_passive",212.000000,-52.000000,0.000000,top
"C1602","0.6x0.3","C_passive",212.000000,-60.000000,0.000000,top
"C1603","0.6x0.3","C_passive",212.000000,-68.000000,0.000000,top
"C1604","0.6x0.3","C_passive",212.000000,-76.000000,0.000000,top
"C1605","0.6x0.3","C_passive",212.000000,-84.000000,0.000000,top
"C1606","0.6x0.3","C_passive",212.000000,-92.000000,0.000000,top
"C1607","0.6x0.3","C_passive",212.000000,-100.000000,0.000000,top
"C1608","0.6x0.3","C_passive",212.000000,-108.000000,0.000000,top
"C1609","0.6x0.3","C_passive",212.000000,-116.000000,0.000000,top
"C1610","0.6x0.3","C_passive",212.000000,-124.000000,0.000000,top
"C1611","0.6x0.3","C_passive",212.000000,-132.000000,0.000000,top
"C1612","0.6x0.3","C_passive",212.000000,-188.000000,0.000000,top
"C1613","0.6x0.3","C_passive",212.000000,-196.000000,0.000000,top
"C1614","0.6x0.3","C_passive",212.000000,-204.000000,0.000000,top
"C1615","0.6x0.3","C_passive",212.000000,-212.000000,0.000000,top
"C1616","0.6x0.3","C_passive",212.000000,-220.000000,0.000000,top
"C1617","0.6x0.3","C_passive",212.000000,-228.000000,0.000000,top
"C1618","0.6x0.3","C_passive",212.000000,-236.000000,0.000000,top
"C1619","0.6x0.3","C_passive",212.000000,-244.000000,0.000000,top
"C1620","0.6x0.3","C_passive",212.000000,-252.000000,0.000000,top
"C1621","0.6x0.3","C_passive",212.000000,-260.000000,0.000000,top
"C1622","0.6x0.3","C_passive",212.000000,-268.000000,0.000000,top
"C1623","0.6x0.3","C_passive",212.000000,-276.000000,0.000000,top
"C1624","0.6x0.3","C_passive",212.000000,-284.000000,0.000000,top
"C1625","0.6x0.3","C_passive",212.000000,-292.000000,0.000000,top
"C1626","0.6x0.3","C_passive",212.000000,-300.000000,0.000000,top
"C1627","0.6x0.3","C_passive",212.000000,-308.000000,0.000000,top
"C1628","0.6x0.3","C_passive",212.000000,-316.000000,0.000000,top
"C1629","0.6x0.3","C_passive",212.000000,-324.000000,0.000000,top
"C1630","0.6x0.3","C_passive",212.000000,-332.000000,0.000000,top
"C1631","0.6x0.3","C_passive",220.000000,-12.000000,0.000000,top
"C1632","0.6x0.3","C_passive",220.000000,-20.000000,0.000000,top
"C1633","0.6x0.3","C_passive",220.000000,-28.000000,0.000000,top
"C1634","0.6x0.3","C_passive",220.000000,-36.000000,0.000000,top
"C1635","0.6x0.3","C_passive",220.000000,-44.000000,0.000000,top
"C1636","0.6x0.3","C_passive",220.000000,-52.000000,0.000000,top
"C1637","0.6x0.3","C_passive",220.000000,-60.000000,0.000000,top
"C1638","0.6x0.3","C_passive",220.000000,-68.000000,0.000000,top
"C1639","0.6x0.3","C_passive",220.000000,-76.000000,0.000000,top
"C1640","0.6x0.3","C_passive",220.000000,-84.000000,0.000000,top
"C1641","0.6x0.3","C_passive",220.000000,-92.000000,0.000000,top
"C1642","0.6x0.3","C_passive",220.000000,-100.000000,0.000000,top
"C1643","0.6x0.3","C_passive",220.000000,-108.000000,0.000000,top
"C1644","0.6x0.3","C_passive",220.000000,-116.000000,0.000000,top
"C1645","0.6x0.3","C_passive",220.000000,-124.000000,0.000000,top
"C1646","0.6x0.3","C_passive",220.000000,-132.000000,0.000000,top
"C1647","0.6x0.3","C_passive",220.000000,-188.000000,0.000000,top
"C1648","0.6x0.3","C_passive",220.000000,-196.000000,0.000000,top
"C1649","0.6x0.3","C_passive",220.000000,-204.000000,0.000000,top
"C1650","0.6x0.3","C_passive",220.000000,-212.000000,0.000000,top
"C1651","0.6x0.3","C_passive",220.000000,-220.000000,0.000000,top
"C1652","0.6x0.3","C_passive",220.000000,-228.000000,0.000000,top
"C1653","0.6x0.3","C_passive",220.000000,-236.000000,0.000000,top
"C1654","0.6x0.3","C_passive",220.000000,-244.000000,0.000000,top
"C1655","0.6x0.3","C_passive",220.000000,-252.000000,0.000000,top
"C1656","0.6x0.3","C_passive",220.000000,-260.000000,0.000000,top
"C1657","0.6x0.3","C_passive",220.000000,-268.000000,0.000000,top
"C1658","0.6x0.3","C_passive",220.000000,-276.000000,0.000000,top
"C1659","0.6x0.3","C_passive",220.000000,-284.000000,0.000000,top
"C1660","0.6x0.3","C_passive",220.000000,-292.000000,0.000000,top
"C1661","0.6x0.3","C_passive",220.000000,-300.000000,0.000000,top
"C1662","0.6x0.3","C_passive",220.000000,-308.000000,0.000000,top
"C1663","0.6x0.3","C_passive",220.000000,-316.000000,0.000000,top
"C1664","0.6x0.3","C_passive",220.000000,-324.000000,0.000000,top
"C1665","0.6x0.3","C_passive",220.000000,-332.000000,0.000000,top
"C1666","0.6x0.3","C_passive",228.000000,-12.000000,0.000000,top
"C1667","0.6x0.3","C_passive",228.000000,-20.000000,0.000000,top
"C1668","0.6x0.3","C_passive",228.000000,-28.000000,0.000000,top
"C1669","0.6x0.3","C_passive",228.000000,-36.000000,0.000000,top
"C1670","0.6x0.3","C_passive",228.000000,-44.000000,0.000000,top
"C1671","0.6x0.3","C_passive",228.000000,-52.000000,0.000000,top
"C1672","0.6x0.3","C_passive",228.000000,-60.000000,0.000000,top
"C1673","0.6x0.3","C_passive",228.000000,-68.000000,0.000000,top
"C1674","0.6x0.3","C_passive",228.000000,-76.000000,0.000000,top
"C1675","0.6x0.3","C_passive",228.000000,-84.000000,0.000000,top
"C1676","0.6x0.3","C_passive",228.000000,-92.000000,0.000000,top
"C1677","0.6x0.3","C_passive",228.000000,-100.000000,0.000000,top
"C1678","0.6x0.3","C_passive",228.000000,-108.000000,0.000000,top
"C1679","0.6x0.3","C_passive",228.000000,-116.000000,0.000000,top
"C1680","0.6x0.3","C_passive",228.000000,-124.000000,0.000000,top
"C1681","0.6x0.3","C_passive",228.000000,-132.000000,0.000000,top
"C1682","0.6x0.3","C_passive",228.000000,-140.000000,0.000000,top
"C1683","0.6x0.3","C_passive",228.000000,-148.000000,0.000000,top
"C1684","0.6x0.3","C_passive",228.000000,-172.000000,0.000000,top
"C1685","0.6x0.3","C_passive",228.000000,-180.000000,0.000000,top
"C1686","0.6x0.3","C_passive",228.000000,-188.000000,0.000000,top
"C1687","0.6x0.3","C_passive",228.000000,-204.000000,0.000000,top
"C1688","0.6x0.3","C_passive",228.000000,-212.000000,0.000000,top
"C1689","0.6x0.3","C_passive",228.000000,-220.000000,0.000000,top
"C1690","0.6x0.3","C_passive",228.000000,-228.000000,0.000000,top
"C1691","0.6x0.3","C_passive",228.000000,-236.000000,0.000000,top
"C1692","0.6x0.3","C_passive",228.000000,-244.000000,0.000000,top
"C1693","0.6x0.3","C_passive",228.000000,-252.000000,0.000000,top
"C1694","0.6x0.3","C_passive",228.000000,-260.000000,0.000000,top
"C1695","0.6x0.3","C_passive",228.000000,-268.000000,0.000000,top
"C1696","0.6x0.3","C_passive",228.000000,-276.000000,0.000000,top
"C1697","0.6x0.3","C_passive",228.000000,-284.000000,0.000000,top
"C1698","0.6x0.3","C_passive",228.000000,-292.000000,0.000000,top
"C1699","0.6x0.3","C_passive",228.000000,-300.000000,0.000000,top
"C1700","0.6x0.3","C_passive",228.000000,-308.000000,0.000000,top
"C1701","0.6x0.3","C_passive",228.000000,-316.000000,0.000000,top
"C1702","0.6x0.3","C_passive",228.000000,-324.000000,0.000000,top
"C1703","0.6x0.3","C_passive",228.000000,-332.000000,0.000000,top
"C1704","0.6x0.3","C_passive",236.000000,-12.000000,0.000000,top
"C1705","0.6x0.3","C_passive",236.000000,-20.000000,0.000000,top
"C1706","0.6x0.3","C_passive",236.000000,-28.000000,0.000000,top
"C1707","0.6x0.3","C_passive",236.000000,-36.000000,0.000000,top
"C1708","0.6x0.3","C_passive",236.000000,-44.000000,0.000000,top
"C1709","0.6x0.3","C_passive",236.000000,-52.000000,0.000000,top
"C1710","0.6x0.3","C_passive",236.000000,-60.000000,0.000000,top
"C1711","0.6x0.3","C_passive",236.000000,-68.000000,0.000000,top
"C1712","0.6x0.3","C_passive",236.000000,-76.000000,0.000000,top
"C1713","0.6x0.3","C_passive",236.000000,-84.000000,0.000000,top
"C1714","0.6x0.3","C_passive",236.000000,-92.000000,0.000000,top
"C1715","0.6x0.3","C_passive",236.000000,-100.000000,0.000000,top
"C1716","0.6x0.3","C_passive",236.000000,-108.000000,0.000000,top
"C1717","0.6x0.3","C_passive",236.000000,-116.000000,0.000000,top
"C1718","0.6x0.3","C_passive",236.000000,-124.000000,0.000000,top
"C1719","0.6x0.3","C_passive",236.000000,-132.000000,0.000000,top
"C1720","0.6x0.3","C_passive",236.000000,-140.000000,0.000000,top
"C1721","0.6x0.3","C_passive",236.000000,-148.000000,0.000000,top
"C1722","0.6x0.3","C_passive",236.000000,-172.000000,0.000000,top
"C1723","0.6x0.3","C_passive",236.000000,-180.000000,0.000000,top
"C1724","0.6x0.3","C_passive",236.000000,-188.000000,0.000000,top
"C1725","0.6x0.3","C_passive",236.000000,-204.000000,0.000000,top
"C1726","0.6x0.3","C_passive",236.000000,-212.000000,0.000000,top
"C1727","0.6x0.3","C_passive",236.000000,-220.000000,0.000000,top
"C1728","0.6x0.3","C_passive",236.000000,-228.000000,0.000000,top
"C1729","0.6x0.3","C_passive",236.000000,-236.000000,0.000000,top
"C1730","0.6x0.3","C_passive",236.000000,-244.000000,0.000000,top
"C1731","0.6x0.3","C_passive",236.000000,-252.000000,0.000000,top
"C1732","0.6x0.3","C_passive",236.000000,-260.000000,0.000000,top
"C1733","0.6x0.3","C_passive",236.000000,-268.000000,0.000000,top
"C1734","0.6x0.3","C_passive",236.000000,-276.000000,0.000000,top
"C1735","0.6x0.3","C_passive",236.000000,-284.000000,0.000000,top
"C1736","0.6x0.3","C_passive",236.000000,-292.000000,0.000000,top
"C1737","0.6x0.3","C_passive",236.000000,-300.000000,0.000000,top
"C1738","0.6x0.3","C_passive",236.000000,-308.000000,0.000000,top
"C1739","0.6x0.3","C_passive",236.000000,-316.000000,0.000000,top
"C1740","0.6x0.3","C_passive",236.000000,-324.000000,0.000000,top
"C1741","0.6x0.3","C_passive",236.000000,-332.000000,0.000000,top
"C1742","0.6x0.3","C_passive",244.000000,-12.000000,0.000000,top
"C1743","0.6x0.3","C_passive",244.000000,-20.000000,0.000000,top
"C1744","0.6x0.3","C_passive",244.000000,-28.000000,0.000000,top
"C1745","0.6x0.3","C_passive",244.000000,-36.000000,0.000000,top
"C1746","0.6x0.3","C_passive",244.000000,-44.000000,0.000000,top
"C1747","0.6x0.3","C_passive",244.000000,-52.000000,0.000000,top
"C1748","0.6x0.3","C_passive",244.000000,-60.000000,0.000000,top
"C1749","0.6x0.3","C_passive",244.000000,-68.000000,0.000000,top
"C1750","0.6x0.3","C_passive",244.000000,-76.000000,0.000000,top
"C1751","0.6x0.3","C_passive",244.000000,-84.000000,0.000000,top
"C1752","0.6x0.3","C_passive",244.000000,-92.000000,0.000000,top
"C1753","0.6x0.3","C_passive",244.000000,-100.000000,0.000000,top
"C1754","0.6x0.3","C_passive",244.000000,-108.000000,0.000000,top
"C1755","0.6x0.3","C_passive",244.000000,-116.000000,0.000000,top
"C1756","0.6x0.3","C_passive",244.000000,-124.000000,0.000000,top
"C1757","0.6x0.3","C_passive",244.000000,-132.000000,0.000000,top
"C1758","0.6x0.3","C_passive",244.000000,-140.000000,0.000000,top
"C1759","0.6x0.3","C_passive",244.000000,-148.000000,0.000000,top
"C1760","0.6x0.3","C_passive",244.000000,-172.000000,0.000000,top
"C1761","0.6x0.3","C_passive",244.000000,-180.000000,0.000000,top
"C1762","0.6x0.3","C_passive",244.000000,-188.000000,0.000000,top
"C1763","0.6x0.3","C_passive",244.000000,-204.000000,0.000000,top
"C1764","0.6x0.3","C_passive",244.000000,-212.000000,0.000000,top
"C1765","0.6x0.3","C_passive",244.000000,-220.000000,0.000000,top
"C1766","0.6x0.3","C_passive",244.000000,-228.000000,0.000000,top
"C1767","0.6x0.3","C_passive",244.000000,-236.000000,0.000000,top
"C1768","0.6x0.3","C_passive",244.000000,-244.000000,0.000000,top
